Id,week,region_name,TauxGrippe,pop_0_19,pop_20_39,pop_40_59,pop_60_74,pop_75_plus,pop_total,requete_grippe,requete_grippe_aviaire_vaccin,requete_grippe_aviaire_vaccin_porcine_porc_H1N1_AH1N1_A_mexicaine_Mexique_pandemie
12743,200537,BOURGOGNE,9,379809,390736,457639,235500,162506,1626190,7,2,2
12744,200537,BRETAGNE,4,753913,775701,833236,427947,275788,3066585,8,2,2
12745,200537,CENTRE,0,612106,625734,693564,344110,231732,2507246,9,3,3
12746,200537,CHAMPAGNE-ARDENNE,6,337282,350494,373050,169764,108810,1339400,4,2,2
12747,200537,CORSE,0,62076,71817,82475,45733,26991,289092,0,0,0
12748,200537,FRANCHE-COMTE,0,289339,299855,315231,150158,91161,1145744,0,0,0
12749,200537,HAUTE-NORMANDIE,0,479550,474289,499584,218789,134465,1806677,12,5,5
12750,200537,LANGUEDOC-ROUSSILLON,0,593489,615440,679636,372007,237146,2497718,9,3,3
12751,200537,LIMOUSIN,0,147635,169269,205535,116309,88739,727487,22,15,15
12752,200537,LORRAINE,0,580041,619353,655579,302397,175098,2332468,7,2,2
12753,200537,MIDI-PYRENEES,0,627562,701719,760289,389922,263581,2743073,7,2,2
12754,200537,NORD-PAS-DE-CALAIS,0,1119560,1104070,1067337,444839,279807,4015613,10,3,3
12755,200537,PAYS-DE-LA-LOIRE,0,879189,889532,922086,439726,284858,3415391,8,3,3
12756,200537,PICARDIE,0,508784,500223,526027,219560,134434,1889028,10,4,4
12757,200537,POITOU-CHARENTES,0,389431,411250,477136,257075,176415,1711307,7,3,3
12758,200537,PROVENCE-ALPES-COTE-D-AZUR,12,1136376,1183150,1300523,700492,448023,4768564,9,3,3
12759,200537,ILE-DE-FRANCE,12,2992114,3495447,3100720,1179194,674668,11442143,10,3,3
12760,200537,RHONE-ALPES,62,1541494,1617315,1613998,747647,443282,5963736,8,3,3
12761,200536,ALSACE,8,453881,504652,503941,222308,118620,1803402,7,3,3
12762,200536,AQUITAINE,0,704026,770501,868072,444563,301034,3088196,11,3,3
12763,200536,AUVERGNE,0,293441,325190,379245,199585,134318,1331779,10,2,2
12764,200536,BASSE-NORMANDIE,0,363891,357526,399126,200681,131201,1452425,6,3,3
12765,200536,BOURGOGNE,0,379809,390736,457639,235500,162506,1626190,7,2,2
12766,200536,BRETAGNE,0,753913,775701,833236,427947,275788,3066585,8,2,2
12767,200536,CENTRE,0,612106,625734,693564,344110,231732,2507246,9,3,3
12768,200536,CHAMPAGNE-ARDENNE,0,337282,350494,373050,169764,108810,1339400,4,2,2
12769,200536,CORSE,0,62076,71817,82475,45733,26991,289092,0,0,0
12770,200536,FRANCHE-COMTE,0,289339,299855,315231,150158,91161,1145744,0,0,0
12771,200536,HAUTE-NORMANDIE,0,479550,474289,499584,218789,134465,1806677,12,5,5
12772,200536,LANGUEDOC-ROUSSILLON,0,593489,615440,679636,372007,237146,2497718,9,3,3
12773,200536,LIMOUSIN,0,147635,169269,205535,116309,88739,727487,22,15,15
12774,200536,LORRAINE,0,580041,619353,655579,302397,175098,2332468,7,2,2
12775,200536,MIDI-PYRENEES,6,627562,701719,760289,389922,263581,2743073,7,2,2
12776,200536,NORD-PAS-DE-CALAIS,0,1119560,1104070,1067337,444839,279807,4015613,10,3,3
12777,200536,PAYS-DE-LA-LOIRE,0,879189,889532,922086,439726,284858,3415391,8,3,3
12778,200536,PICARDIE,0,508784,500223,526027,219560,134434,1889028,10,4,4
12779,200536,POITOU-CHARENTES,0,389431,411250,477136,257075,176415,1711307,7,3,3
12780,200536,PROVENCE-ALPES-COTE-D-AZUR,0,1136376,1183150,1300523,700492,448023,4768564,9,3,3
12781,200536,ILE-DE-FRANCE,8,2992114,3495447,3100720,1179194,674668,11442143,10,3,3
12782,200536,RHONE-ALPES,46,1541494,1617315,1613998,747647,443282,5963736,8,3,3
12783,200535,ALSACE,35,453881,504652,503941,222308,118620,1803402,2,1,1
12784,200535,AQUITAINE,0,704026,770501,868072,444563,301034,3088196,4,2,2
12785,200535,AUVERGNE,0,293441,325190,379245,199585,134318,1331779,8,1,1
12786,200535,BASSE-NORMANDIE,0,363891,357526,399126,200681,131201,1452425,4,2,2
12787,200535,BOURGOGNE,0,379809,390736,457639,235500,162506,1626190,8,2,2
12788,200535,BRETAGNE,0,753913,775701,833236,427947,275788,3066585,5,2,1
12789,200535,CENTRE,0,612106,625734,693564,344110,231732,2507246,5,5,5
12790,200535,CHAMPAGNE-ARDENNE,0,337282,350494,373050,169764,108810,1339400,5,3,3
12791,200535,CORSE,0,62076,71817,82475,45733,26991,289092,0,0,0
12792,200535,FRANCHE-COMTE,0,289339,299855,315231,150158,91161,1145744,0,0,0
12793,200535,HAUTE-NORMANDIE,0,479550,474289,499584,218789,134465,1806677,5,5,5
12794,200535,LANGUEDOC-ROUSSILLON,0,593489,615440,679636,372007,237146,2497718,3,2,2
12795,200535,LIMOUSIN,0,147635,169269,205535,116309,88739,727487,21,15,15
12796,200535,LORRAINE,0,580041,619353,655579,302397,175098,2332468,2,2,2
12797,200535,MIDI-PYRENEES,1,627562,701719,760289,389922,263581,2743073,3,1,1
12798,200535,NORD-PAS-DE-CALAIS,0,1119560,1104070,1067337,444839,279807,4015613,3,2,1
12799,200535,PAYS-DE-LA-LOIRE,0,879189,889532,922086,439726,284858,3415391,3,3,3
12800,200535,PICARDIE,0,508784,500223,526027,219560,134434,1889028,5,2,2
12801,200535,POITOU-CHARENTES,0,389431,411250,477136,257075,176415,1711307,4,2,2
12802,200535,PROVENCE-ALPES-COTE-D-AZUR,0,1136376,1183150,1300523,700492,448023,4768564,4,1,1
12803,200535,ILE-DE-FRANCE,4,2992114,3495447,3100720,1179194,674668,11442143,4,1,1
12804,200535,RHONE-ALPES,6,1541494,1617315,1613998,747647,443282,5963736,5,2,2
12805,200534,ALSACE,11,453881,504652,503941,222308,118620,1803402,2,1,1
12806,200534,AQUITAINE,0,704026,770501,868072,444563,301034,3088196,4,2,2
12807,200534,AUVERGNE,0,293441,325190,379245,199585,134318,1331779,8,1,1
12808,200534,BASSE-NORMANDIE,0,363891,357526,399126,200681,131201,1452425,4,2,2
12809,200534,BOURGOGNE,0,379809,390736,457639,235500,162506,1626190,8,2,2
12810,200534,BRETAGNE,0,753913,775701,833236,427947,275788,3066585,5,2,1
12811,200534,CENTRE,0,612106,625734,693564,344110,231732,2507246,5,5,5
12812,200534,CHAMPAGNE-ARDENNE,0,337282,350494,373050,169764,108810,1339400,5,3,3
12813,200534,CORSE,0,62076,71817,82475,45733,26991,289092,0,0,0
12814,200534,FRANCHE-COMTE,0,289339,299855,315231,150158,91161,1145744,0,0,0
12815,200534,HAUTE-NORMANDIE,0,479550,474289,499584,218789,134465,1806677,5,5,5
12816,200534,LANGUEDOC-ROUSSILLON,0,593489,615440,679636,372007,237146,2497718,3,2,2
12817,200534,LIMOUSIN,0,147635,169269,205535,116309,88739,727487,21,15,15
12818,200534,LORRAINE,9,580041,619353,655579,302397,175098,2332468,2,2,2
12819,200534,MIDI-PYRENEES,7,627562,701719,760289,389922,263581,2743073,3,1,1
12820,200534,NORD-PAS-DE-CALAIS,0,1119560,1104070,1067337,444839,279807,4015613,3,2,1
12821,200534,PAYS-DE-LA-LOIRE,0,879189,889532,922086,439726,284858,3415391,3,3,3
12822,200534,PICARDIE,0,508784,500223,526027,219560,134434,1889028,5,2,2
12823,200534,POITOU-CHARENTES,0,389431,411250,477136,257075,176415,1711307,4,2,2
12824,200534,PROVENCE-ALPES-COTE-D-AZUR,49,1136376,1183150,1300523,700492,448023,4768564,4,1,1
12825,200534,ILE-DE-FRANCE,0,2992114,3495447,3100720,1179194,674668,11442143,4,1,1
12826,200534,RHONE-ALPES,11,1541494,1617315,1613998,747647,443282,5963736,5,2,2
12827,200533,ALSACE,22,453881,504652,503941,222308,118620,1803402,2,1,1
12828,200533,AQUITAINE,0,704026,770501,868072,444563,301034,3088196,4,2,2
12829,200533,AUVERGNE,0,293441,325190,379245,199585,134318,1331779,8,1,1
12830,200533,BASSE-NORMANDIE,0,363891,357526,399126,200681,131201,1452425,4,2,2
12831,200533,BOURGOGNE,8,379809,390736,457639,235500,162506,1626190,8,2,2
12832,200533,BRETAGNE,0,753913,775701,833236,427947,275788,3066585,5,2,1
12833,200533,CENTRE,0,612106,625734,693564,344110,231732,2507246,5,5,5
12834,200533,CHAMPAGNE-ARDENNE,0,337282,350494,373050,169764,108810,1339400,5,3,3
12835,200533,CORSE,0,62076,71817,82475,45733,26991,289092,0,0,0
12836,200533,FRANCHE-COMTE,23,289339,299855,315231,150158,91161,1145744,0,0,0
12837,200533,HAUTE-NORMANDIE,0,479550,474289,499584,218789,134465,1806677,5,5,5
12838,200533,LANGUEDOC-ROUSSILLON,0,593489,615440,679636,372007,237146,2497718,3,2,2
12839,200533,LIMOUSIN,38,147635,169269,205535,116309,88739,727487,21,15,15
12840,200533,LORRAINE,6,580041,619353,655579,302397,175098,2332468,2,2,2
12841,200533,MIDI-PYRENEES,0,627562,701719,760289,389922,263581,2743073,3,1,1
12842,200533,NORD-PAS-DE-CALAIS,0,1119560,1104070,1067337,444839,279807,4015613,3,2,1
12843,200533,PAYS-DE-LA-LOIRE,0,879189,889532,922086,439726,284858,3415391,3,3,3
12844,200533,PICARDIE,0,508784,500223,526027,219560,134434,1889028,5,2,2
12845,200533,POITOU-CHARENTES,0,389431,411250,477136,257075,176415,1711307,4,2,2
12846,200533,PROVENCE-ALPES-COTE-D-AZUR,0,1136376,1183150,1300523,700492,448023,4768564,4,1,1
12847,200533,ILE-DE-FRANCE,0,2992114,3495447,3100720,1179194,674668,11442143,4,1,1
12848,200533,RHONE-ALPES,0,1541494,1617315,1613998,747647,443282,5963736,5,2,2
12849,200532,ALSACE,0,453881,504652,503941,222308,118620,1803402,2,1,1
12850,200532,AQUITAINE,0,704026,770501,868072,444563,301034,3088196,4,2,2
12851,200532,AUVERGNE,0,293441,325190,379245,199585,134318,1331779,8,1,1
12852,200532,BASSE-NORMANDIE,0,363891,357526,399126,200681,131201,1452425,4,2,2
12853,200532,BOURGOGNE,0,379809,390736,457639,235500,162506,1626190,8,2,2
12854,200532,BRETAGNE,0,753913,775701,833236,427947,275788,3066585,5,2,1
12855,200532,CENTRE,0,612106,625734,693564,344110,231732,2507246,5,5,5
12856,200532,CHAMPAGNE-ARDENNE,15,337282,350494,373050,169764,108810,1339400,5,3,3
12857,200532,CORSE,0,62076,71817,82475,45733,26991,289092,0,0,0
12858,200532,FRANCHE-COMTE,0,289339,299855,315231,150158,91161,1145744,0,0,0
12859,200532,HAUTE-NORMANDIE,0,479550,474289,499584,218789,134465,1806677,5,5,5
12860,200532,LANGUEDOC-ROUSSILLON,91,593489,615440,679636,372007,237146,2497718,3,2,2
12861,200532,LIMOUSIN,21,147635,169269,205535,116309,88739,727487,21,15,15
12862,200532,LORRAINE,0,580041,619353,655579,302397,175098,2332468,2,2,2
12863,200532,MIDI-PYRENEES,0,627562,701719,760289,389922,263581,2743073,3,1,1
12864,200532,NORD-PAS-DE-CALAIS,0,1119560,1104070,1067337,444839,279807,4015613,3,2,1
12865,200532,PAYS-DE-LA-LOIRE,0,879189,889532,922086,439726,284858,3415391,3,3,3
12866,200532,PICARDIE,0,508784,500223,526027,219560,134434,1889028,5,2,2
12867,200532,POITOU-CHARENTES,0,389431,411250,477136,257075,176415,1711307,4,2,2
12868,200532,PROVENCE-ALPES-COTE-D-AZUR,0,1136376,1183150,1300523,700492,448023,4768564,4,1,1
12869,200532,ILE-DE-FRANCE,0,2992114,3495447,3100720,1179194,674668,11442143,4,1,1
12870,200532,RHONE-ALPES,0,1541494,1617315,1613998,747647,443282,5963736,5,2,2
12871,200531,ALSACE,0,453881,504652,503941,222308,118620,1803402,2,1,1
12872,200531,AQUITAINE,0,704026,770501,868072,444563,301034,3088196,4,2,2
12873,200531,AUVERGNE,0,293441,325190,379245,199585,134318,1331779,8,1,1
12874,200531,BASSE-NORMANDIE,0,363891,357526,399126,200681,131201,1452425,4,2,2
12875,200531,BOURGOGNE,0,379809,390736,457639,235500,162506,1626190,8,2,2
12876,200531,BRETAGNE,0,753913,775701,833236,427947,275788,3066585,5,2,1
12877,200531,CENTRE,0,612106,625734,693564,344110,231732,2507246,5,5,5
12878,200531,CHAMPAGNE-ARDENNE,5,337282,350494,373050,169764,108810,1339400,5,3,3
12879,200531,CORSE,0,62076,71817,82475,45733,26991,289092,0,0,0
12880,200531,FRANCHE-COMTE,0,289339,299855,315231,150158,91161,1145744,0,0,0
12881,200531,HAUTE-NORMANDIE,0,479550,474289,499584,218789,134465,1806677,5,5,5
12882,200531,LANGUEDOC-ROUSSILLON,0,593489,615440,679636,372007,237146,2497718,3,2,2
12883,200531,LIMOUSIN,0,147635,169269,205535,116309,88739,727487,21,15,15
12884,200531,LORRAINE,0,580041,619353,655579,302397,175098,2332468,2,2,2
12885,200531,MIDI-PYRENEES,0,627562,701719,760289,389922,263581,2743073,3,1,1
12886,200531,NORD-PAS-DE-CALAIS,59,1119560,1104070,1067337,444839,279807,4015613,3,2,1
12887,200531,PAYS-DE-LA-LOIRE,0,879189,889532,922086,439726,284858,3415391,3,3,3
12888,200531,PICARDIE,0,508784,500223,526027,219560,134434,1889028,5,2,2
12889,200531,POITOU-CHARENTES,0,389431,411250,477136,257075,176415,1711307,4,2,2
12890,200531,PROVENCE-ALPES-COTE-D-AZUR,0,1136376,1183150,1300523,700492,448023,4768564,4,1,1
12891,200531,ILE-DE-FRANCE,0,2992114,3495447,3100720,1179194,674668,11442143,4,1,1
12892,200531,RHONE-ALPES,0,1541494,1617315,1613998,747647,443282,5963736,5,2,2
12893,200530,ALSACE,0,453881,504652,503941,222308,118620,1803402,1,1,1
12894,200530,AQUITAINE,0,704026,770501,868072,444563,301034,3088196,1,2,2
12895,200530,AUVERGNE,93,293441,325190,379245,199585,134318,1331779,3,1,1
12896,200530,BASSE-NORMANDIE,0,363891,357526,399126,200681,131201,1452425,2,2,2
12897,200530,BOURGOGNE,0,379809,390736,457639,235500,162506,1626190,2,2,2
12898,200530,BRETAGNE,0,753913,775701,833236,427947,275788,3066585,1,1,1
12899,200530,CENTRE,0,612106,625734,693564,344110,231732,2507246,4,3,3
12900,200530,CHAMPAGNE-ARDENNE,0,337282,350494,373050,169764,108810,1339400,3,2,2
12901,200530,CORSE,0,62076,71817,82475,45733,26991,289092,0,0,0
12902,200530,FRANCHE-COMTE,0,289339,299855,315231,150158,91161,1145744,0,0,0
12903,200530,HAUTE-NORMANDIE,0,479550,474289,499584,218789,134465,1806677,6,6,6
12904,200530,LANGUEDOC-ROUSSILLON,0,593489,615440,679636,372007,237146,2497718,2,2,2
12905,200530,LIMOUSIN,17,147635,169269,205535,116309,88739,727487,21,21,21
12906,200530,LORRAINE,0,580041,619353,655579,302397,175098,2332468,1,2,2
12907,200530,MIDI-PYRENEES,2,627562,701719,760289,389922,263581,2743073,2,1,1
12908,200530,NORD-PAS-DE-CALAIS,0,1119560,1104070,1067337,444839,279807,4015613,3,2,2
12909,200530,PAYS-DE-LA-LOIRE,0,879189,889532,922086,439726,284858,3415391,1,2,2
12910,200530,PICARDIE,0,508784,500223,526027,219560,134434,1889028,2,2,2
12911,200530,POITOU-CHARENTES,57,389431,411250,477136,257075,176415,1711307,2,2,2
12912,200530,PROVENCE-ALPES-COTE-D-AZUR,0,1136376,1183150,1300523,700492,448023,4768564,1,1,1
12913,200530,ILE-DE-FRANCE,0,2992114,3495447,3100720,1179194,674668,11442143,1,0,0
12914,200530,RHONE-ALPES,0,1541494,1617315,1613998,747647,443282,5963736,1,1,1
12915,200529,ALSACE,0,453881,504652,503941,222308,118620,1803402,1,1,1
12916,200529,AQUITAINE,0,704026,770501,868072,444563,301034,3088196,1,2,2
12917,200529,AUVERGNE,93,293441,325190,379245,199585,134318,1331779,3,1,1
12918,200529,BASSE-NORMANDIE,0,363891,357526,399126,200681,131201,1452425,2,2,2
12919,200529,BOURGOGNE,0,379809,390736,457639,235500,162506,1626190,2,2,2
12920,200529,BRETAGNE,6,753913,775701,833236,427947,275788,3066585,1,1,1
12921,200529,CENTRE,0,612106,625734,693564,344110,231732,2507246,4,3,3
12922,200529,CHAMPAGNE-ARDENNE,0,337282,350494,373050,169764,108810,1339400,3,2,2
12923,200529,CORSE,0,62076,71817,82475,45733,26991,289092,0,0,0
12924,200529,FRANCHE-COMTE,0,289339,299855,315231,150158,91161,1145744,0,0,0
12925,200529,HAUTE-NORMANDIE,0,479550,474289,499584,218789,134465,1806677,6,6,6
12926,200529,LANGUEDOC-ROUSSILLON,0,593489,615440,679636,372007,237146,2497718,2,2,2
12927,200529,LIMOUSIN,31,147635,169269,205535,116309,88739,727487,21,21,21
12928,200529,LORRAINE,0,580041,619353,655579,302397,175098,2332468,1,2,2
12929,200529,MIDI-PYRENEES,4,627562,701719,760289,389922,263581,2743073,2,1,1
12930,200529,NORD-PAS-DE-CALAIS,0,1119560,1104070,1067337,444839,279807,4015613,3,2,2
12931,200529,PAYS-DE-LA-LOIRE,0,879189,889532,922086,439726,284858,3415391,1,2,2
12932,200529,PICARDIE,0,508784,500223,526027,219560,134434,1889028,2,2,2
12933,200529,POITOU-CHARENTES,0,389431,411250,477136,257075,176415,1711307,2,2,2
12934,200529,PROVENCE-ALPES-COTE-D-AZUR,0,1136376,1183150,1300523,700492,448023,4768564,1,1,1
12935,200529,ILE-DE-FRANCE,0,2992114,3495447,3100720,1179194,674668,11442143,1,0,0
12936,200529,RHONE-ALPES,32,1541494,1617315,1613998,747647,443282,5963736,1,1,1
12937,200528,ALSACE,0,453881,504652,503941,222308,118620,1803402,1,1,1
12938,200528,AQUITAINE,0,704026,770501,868072,444563,301034,3088196,1,2,2
12939,200528,AUVERGNE,0,293441,325190,379245,199585,134318,1331779,3,1,1
12940,200528,BASSE-NORMANDIE,0,363891,357526,399126,200681,131201,1452425,2,2,2
12941,200528,BOURGOGNE,0,379809,390736,457639,235500,162506,1626190,2,2,2
12942,200528,BRETAGNE,0,753913,775701,833236,427947,275788,3066585,1,1,1
12943,200528,CENTRE,0,612106,625734,693564,344110,231732,2507246,4,3,3
12944,200528,CHAMPAGNE-ARDENNE,0,337282,350494,373050,169764,108810,1339400,3,2,2
12945,200528,CORSE,0,62076,71817,82475,45733,26991,289092,0,0,0
12946,200528,FRANCHE-COMTE,0,289339,299855,315231,150158,91161,1145744,0,0,0
12947,200528,HAUTE-NORMANDIE,0,479550,474289,499584,218789,134465,1806677,6,6,6
12948,200528,LANGUEDOC-ROUSSILLON,0,593489,615440,679636,372007,237146,2497718,2,2,2
12949,200528,LIMOUSIN,26,147635,169269,205535,116309,88739,727487,21,21,21
12950,200528,LORRAINE,0,580041,619353,655579,302397,175098,2332468,1,2,2
12951,200528,MIDI-PYRENEES,0,627562,701719,760289,389922,263581,2743073,2,1,1
12952,200528,NORD-PAS-DE-CALAIS,0,1119560,1104070,1067337,444839,279807,4015613,3,2,2
12953,200528,PAYS-DE-LA-LOIRE,0,879189,889532,922086,439726,284858,3415391,1,2,2
12954,200528,PICARDIE,0,508784,500223,526027,219560,134434,1889028,2,2,2
12955,200528,POITOU-CHARENTES,0,389431,411250,477136,257075,176415,1711307,2,2,2
12956,200528,PROVENCE-ALPES-COTE-D-AZUR,0,1136376,1183150,1300523,700492,448023,4768564,1,1,1
12957,200528,ILE-DE-FRANCE,0,2992114,3495447,3100720,1179194,674668,11442143,1,0,0
12958,200528,RHONE-ALPES,12,1541494,1617315,1613998,747647,443282,5963736,1,1,1
12959,200527,ALSACE,18,453881,504652,503941,222308,118620,1803402,1,1,1
12960,200527,AQUITAINE,0,704026,770501,868072,444563,301034,3088196,1,2,2
12961,200527,AUVERGNE,0,293441,325190,379245,199585,134318,1331779,3,1,1
12962,200527,BASSE-NORMANDIE,0,363891,357526,399126,200681,131201,1452425,2,2,2
12963,200527,BOURGOGNE,5,379809,390736,457639,235500,162506,1626190,2,2,2
12964,200527,BRETAGNE,8,753913,775701,833236,427947,275788,3066585,1,1,1
12965,200527,CENTRE,0,612106,625734,693564,344110,231732,2507246,4,3,3
12966,200527,CHAMPAGNE-ARDENNE,0,337282,350494,373050,169764,108810,1339400,3,2,2
12967,200527,CORSE,0,62076,71817,82475,45733,26991,289092,0,0,0
12968,200527,FRANCHE-COMTE,0,289339,299855,315231,150158,91161,1145744,0,0,0
12969,200527,HAUTE-NORMANDIE,0,479550,474289,499584,218789,134465,1806677,6,6,6
12970,200527,LANGUEDOC-ROUSSILLON,0,593489,615440,679636,372007,237146,2497718,2,2,2
12971,200527,LIMOUSIN,18,147635,169269,205535,116309,88739,727487,21,21,21
12972,200527,LORRAINE,0,580041,619353,655579,302397,175098,2332468,1,2,2
12973,200527,MIDI-PYRENEES,6,627562,701719,760289,389922,263581,2743073,2,1,1
12974,200527,NORD-PAS-DE-CALAIS,0,1119560,1104070,1067337,444839,279807,4015613,3,2,2
12975,200527,PAYS-DE-LA-LOIRE,0,879189,889532,922086,439726,284858,3415391,1,2,2
12976,200527,PICARDIE,0,508784,500223,526027,219560,134434,1889028,2,2,2
12977,200527,POITOU-CHARENTES,0,389431,411250,477136,257075,176415,1711307,2,2,2
12978,200527,PROVENCE-ALPES-COTE-D-AZUR,0,1136376,1183150,1300523,700492,448023,4768564,1,1,1
12979,200527,ILE-DE-FRANCE,0,2992114,3495447,3100720,1179194,674668,11442143,1,0,0
12980,200527,RHONE-ALPES,0,1541494,1617315,1613998,747647,443282,5963736,1,1,1
12981,200526,ALSACE,31,453881,504652,503941,222308,118620,1803402,1,1,1
12982,200526,AQUITAINE,0,704026,770501,868072,444563,301034,3088196,3,3,3
12983,200526,AUVERGNE,0,293441,325190,379245,199585,134318,1331779,2,1,1
12984,200526,BASSE-NORMANDIE,0,363891,357526,399126,200681,131201,1452425,2,2,2
12985,200526,BOURGOGNE,5,379809,390736,457639,235500,162506,1626190,2,2,2
12986,200526,BRETAGNE,8,753913,775701,833236,427947,275788,3066585,2,1,1
12987,200526,CENTRE,0,612106,625734,693564,344110,231732,2507246,3,2,2
12988,200526,CHAMPAGNE-ARDENNE,0,337282,350494,373050,169764,108810,1339400,2,2,2
12989,200526,CORSE,0,62076,71817,82475,45733,26991,289092,0,0,0
12990,200526,FRANCHE-COMTE,0,289339,299855,315231,150158,91161,1145744,0,0,0
12991,200526,HAUTE-NORMANDIE,0,479550,474289,499584,218789,134465,1806677,2,4,4
12992,200526,LANGUEDOC-ROUSSILLON,0,593489,615440,679636,372007,237146,2497718,1,1,1
12993,200526,LIMOUSIN,13,147635,169269,205535,116309,88739,727487,18,18,18
12994,200526,LORRAINE,0,580041,619353,655579,302397,175098,2332468,1,1,1
12995,200526,MIDI-PYRENEES,7,627562,701719,760289,389922,263581,2743073,1,1,1
12996,200526,NORD-PAS-DE-CALAIS,0,1119560,1104070,1067337,444839,279807,4015613,1,1,1
12997,200526,PAYS-DE-LA-LOIRE,0,879189,889532,922086,439726,284858,3415391,1,2,2
12998,200526,PICARDIE,0,508784,500223,526027,219560,134434,1889028,2,2,2
12999,200526,POITOU-CHARENTES,0,389431,411250,477136,257075,176415,1711307,5,4,4
13000,200526,PROVENCE-ALPES-COTE-D-AZUR,0,1136376,1183150,1300523,700492,448023,4768564,2,1,1
13001,200526,ILE-DE-FRANCE,3,2992114,3495447,3100720,1179194,674668,11442143,2,1,1
13002,200526,RHONE-ALPES,27,1541494,1617315,1613998,747647,443282,5963736,2,1,1
