Id,week,region_name,TauxGrippe,pop_0_19,pop_20_39,pop_40_59,pop_60_74,pop_75_plus,pop_total,requete_grippe,requete_grippe_aviaire_vaccin,requete_grippe_aviaire_vaccin_porcine_porc_H1N1_AH1N1_A_mexicaine_Mexique_pandemie,week_date,year,month,month_date
12512,200548,NORD-PAS-DE-CALAIS,13,1119560,1104070,1067337,444839,279807,4015613,14,6,6,2005-11-28,2005,Novembre,2005-11-01
12513,200548,PAYS-DE-LA-LOIRE,0,879189,889532,922086,439726,284858,3415391,8,2,1,2005-11-28,2005,Novembre,2005-11-01
12514,200548,PICARDIE,18,508784,500223,526027,219560,134434,1889028,13,4,3,2005-11-28,2005,Novembre,2005-11-01
12515,200548,POITOU-CHARENTES,11,389431,411250,477136,257075,176415,1711307,11,4,4,2005-11-28,2005,Novembre,2005-11-01
12516,200548,PROVENCE-ALPES-COTE-D-AZUR,45,1136376,1183150,1300523,700492,448023,4768564,16,5,4,2005-11-28,2005,Novembre,2005-11-01
12517,200548,ILE-DE-FRANCE,16,2992114,3495447,3100720,1179194,674668,11442143,14,4,4,2005-11-28,2005,Novembre,2005-11-01
12518,200548,RHONE-ALPES,99,1541494,1617315,1613998,747647,443282,5963736,15,4,3,2005-11-28,2005,Novembre,2005-11-01
12519,200547,ALSACE,174,453881,504652,503941,222308,118620,1803402,9,3,3,2005-11-21,2005,Novembre,2005-11-01
12520,200547,AQUITAINE,20,704026,770501,868072,444563,301034,3088196,11,3,3,2005-11-21,2005,Novembre,2005-11-01
12521,200547,AUVERGNE,0,293441,325190,379245,199585,134318,1331779,11,3,3,2005-11-21,2005,Novembre,2005-11-01
12522,200547,BASSE-NORMANDIE,33,363891,357526,399126,200681,131201,1452425,10,3,3,2005-11-21,2005,Novembre,2005-11-01
12523,200547,BOURGOGNE,8,379809,390736,457639,235500,162506,1626190,14,4,4,2005-11-21,2005,Novembre,2005-11-01
12524,200547,BRETAGNE,57,753913,775701,833236,427947,275788,3066585,14,3,2,2005-11-21,2005,Novembre,2005-11-01
12525,200547,CENTRE,71,612106,625734,693564,344110,231732,2507246,11,4,4,2005-11-21,2005,Novembre,2005-11-01
12526,200547,CHAMPAGNE-ARDENNE,128,337282,350494,373050,169764,108810,1339400,6,4,4,2005-11-21,2005,Novembre,2005-11-01
12527,200547,CORSE,0,62076,71817,82475,45733,26991,289092,46,0,0,2005-11-21,2005,Novembre,2005-11-01
12528,200547,FRANCHE-COMTE,0,289339,299855,315231,150158,91161,1145744,18,7,7,2005-11-21,2005,Novembre,2005-11-01
12529,200547,HAUTE-NORMANDIE,21,479550,474289,499584,218789,134465,1806677,13,4,3,2005-11-21,2005,Novembre,2005-11-01
12530,200547,LANGUEDOC-ROUSSILLON,19,593489,615440,679636,372007,237146,2497718,11,3,3,2005-11-21,2005,Novembre,2005-11-01
12531,200547,LIMOUSIN,63,147635,169269,205535,116309,88739,727487,29,17,17,2005-11-21,2005,Novembre,2005-11-01
12532,200547,LORRAINE,6,580041,619353,655579,302397,175098,2332468,10,3,2,2005-11-21,2005,Novembre,2005-11-01
12533,200547,MIDI-PYRENEES,0,627562,701719,760289,389922,263581,2743073,14,4,4,2005-11-21,2005,Novembre,2005-11-01
12534,200547,NORD-PAS-DE-CALAIS,20,1119560,1104070,1067337,444839,279807,4015613,14,6,6,2005-11-21,2005,Novembre,2005-11-01
12535,200547,PAYS-DE-LA-LOIRE,0,879189,889532,922086,439726,284858,3415391,8,2,1,2005-11-21,2005,Novembre,2005-11-01
12536,200547,PICARDIE,0,508784,500223,526027,219560,134434,1889028,13,4,3,2005-11-21,2005,Novembre,2005-11-01
12537,200547,POITOU-CHARENTES,2,389431,411250,477136,257075,176415,1711307,11,4,4,2005-11-21,2005,Novembre,2005-11-01
12538,200547,PROVENCE-ALPES-COTE-D-AZUR,47,1136376,1183150,1300523,700492,448023,4768564,16,5,4,2005-11-21,2005,Novembre,2005-11-01
12539,200547,ILE-DE-FRANCE,30,2992114,3495447,3100720,1179194,674668,11442143,14,4,4,2005-11-21,2005,Novembre,2005-11-01
12540,200547,RHONE-ALPES,112,1541494,1617315,1613998,747647,443282,5963736,15,4,3,2005-11-21,2005,Novembre,2005-11-01
12541,200546,ALSACE,243,453881,504652,503941,222308,118620,1803402,9,3,3,2005-11-14,2005,Novembre,2005-11-01
12542,200546,AQUITAINE,47,704026,770501,868072,444563,301034,3088196,11,3,3,2005-11-14,2005,Novembre,2005-11-01
12543,200546,AUVERGNE,0,293441,325190,379245,199585,134318,1331779,11,3,3,2005-11-14,2005,Novembre,2005-11-01
12544,200546,BASSE-NORMANDIE,21,363891,357526,399126,200681,131201,1452425,10,3,3,2005-11-14,2005,Novembre,2005-11-01
12545,200546,BOURGOGNE,0,379809,390736,457639,235500,162506,1626190,14,4,4,2005-11-14,2005,Novembre,2005-11-01
12546,200546,BRETAGNE,25,753913,775701,833236,427947,275788,3066585,14,3,2,2005-11-14,2005,Novembre,2005-11-01
12547,200546,CENTRE,27,612106,625734,693564,344110,231732,2507246,11,4,4,2005-11-14,2005,Novembre,2005-11-01
12548,200546,CHAMPAGNE-ARDENNE,28,337282,350494,373050,169764,108810,1339400,6,4,4,2005-11-14,2005,Novembre,2005-11-01
12549,200546,CORSE,0,62076,71817,82475,45733,26991,289092,46,0,0,2005-11-14,2005,Novembre,2005-11-01
12550,200546,FRANCHE-COMTE,5,289339,299855,315231,150158,91161,1145744,18,7,7,2005-11-14,2005,Novembre,2005-11-01
12551,200546,HAUTE-NORMANDIE,3,479550,474289,499584,218789,134465,1806677,13,4,3,2005-11-14,2005,Novembre,2005-11-01
12552,200546,LANGUEDOC-ROUSSILLON,0,593489,615440,679636,372007,237146,2497718,11,3,3,2005-11-14,2005,Novembre,2005-11-01
12553,200546,LIMOUSIN,90,147635,169269,205535,116309,88739,727487,29,17,17,2005-11-14,2005,Novembre,2005-11-01
12554,200546,LORRAINE,15,580041,619353,655579,302397,175098,2332468,10,3,2,2005-11-14,2005,Novembre,2005-11-01
12555,200546,MIDI-PYRENEES,6,627562,701719,760289,389922,263581,2743073,14,4,4,2005-11-14,2005,Novembre,2005-11-01
12556,200546,NORD-PAS-DE-CALAIS,26,1119560,1104070,1067337,444839,279807,4015613,14,6,6,2005-11-14,2005,Novembre,2005-11-01
12557,200546,PAYS-DE-LA-LOIRE,0,879189,889532,922086,439726,284858,3415391,8,2,1,2005-11-14,2005,Novembre,2005-11-01
12558,200546,PICARDIE,0,508784,500223,526027,219560,134434,1889028,13,4,3,2005-11-14,2005,Novembre,2005-11-01
12559,200546,POITOU-CHARENTES,0,389431,411250,477136,257075,176415,1711307,11,4,4,2005-11-14,2005,Novembre,2005-11-01
12560,200546,PROVENCE-ALPES-COTE-D-AZUR,43,1136376,1183150,1300523,700492,448023,4768564,16,5,4,2005-11-14,2005,Novembre,2005-11-01
12561,200546,ILE-DE-FRANCE,36,2992114,3495447,3100720,1179194,674668,11442143,14,4,4,2005-11-14,2005,Novembre,2005-11-01
12562,200546,RHONE-ALPES,96,1541494,1617315,1613998,747647,443282,5963736,15,4,3,2005-11-14,2005,Novembre,2005-11-01
12563,200545,ALSACE,64,453881,504652,503941,222308,118620,1803402,9,3,3,2005-11-07,2005,Novembre,2005-11-01
12564,200545,AQUITAINE,36,704026,770501,868072,444563,301034,3088196,11,3,3,2005-11-07,2005,Novembre,2005-11-01
12565,200545,AUVERGNE,0,293441,325190,379245,199585,134318,1331779,11,3,3,2005-11-07,2005,Novembre,2005-11-01
12566,200545,BASSE-NORMANDIE,16,363891,357526,399126,200681,131201,1452425,10,3,3,2005-11-07,2005,Novembre,2005-11-01
12567,200545,BOURGOGNE,0,379809,390736,457639,235500,162506,1626190,14,4,4,2005-11-07,2005,Novembre,2005-11-01
12568,200545,BRETAGNE,18,753913,775701,833236,427947,275788,3066585,14,3,2,2005-11-07,2005,Novembre,2005-11-01
12569,200545,CENTRE,22,612106,625734,693564,344110,231732,2507246,11,4,4,2005-11-07,2005,Novembre,2005-11-01
12570,200545,CHAMPAGNE-ARDENNE,16,337282,350494,373050,169764,108810,1339400,6,4,4,2005-11-07,2005,Novembre,2005-11-01
12571,200545,CORSE,0,62076,71817,82475,45733,26991,289092,46,0,0,2005-11-07,2005,Novembre,2005-11-01
12572,200545,FRANCHE-COMTE,8,289339,299855,315231,150158,91161,1145744,18,7,7,2005-11-07,2005,Novembre,2005-11-01
12573,200545,HAUTE-NORMANDIE,0,479550,474289,499584,218789,134465,1806677,13,4,3,2005-11-07,2005,Novembre,2005-11-01
12574,200545,LANGUEDOC-ROUSSILLON,0,593489,615440,679636,372007,237146,2497718,11,3,3,2005-11-07,2005,Novembre,2005-11-01
12575,200545,LIMOUSIN,32,147635,169269,205535,116309,88739,727487,29,17,17,2005-11-07,2005,Novembre,2005-11-01
12576,200545,LORRAINE,4,580041,619353,655579,302397,175098,2332468,10,3,2,2005-11-07,2005,Novembre,2005-11-01
12577,200545,MIDI-PYRENEES,4,627562,701719,760289,389922,263581,2743073,14,4,4,2005-11-07,2005,Novembre,2005-11-01
12578,200545,NORD-PAS-DE-CALAIS,0,1119560,1104070,1067337,444839,279807,4015613,14,6,6,2005-11-07,2005,Novembre,2005-11-01
12579,200545,PAYS-DE-LA-LOIRE,0,879189,889532,922086,439726,284858,3415391,8,2,1,2005-11-07,2005,Novembre,2005-11-01
12580,200545,PICARDIE,17,508784,500223,526027,219560,134434,1889028,13,4,3,2005-11-07,2005,Novembre,2005-11-01
12581,200545,POITOU-CHARENTES,38,389431,411250,477136,257075,176415,1711307,11,4,4,2005-11-07,2005,Novembre,2005-11-01
12582,200545,PROVENCE-ALPES-COTE-D-AZUR,25,1136376,1183150,1300523,700492,448023,4768564,16,5,4,2005-11-07,2005,Novembre,2005-11-01
12583,200545,ILE-DE-FRANCE,7,2992114,3495447,3100720,1179194,674668,11442143,14,4,4,2005-11-07,2005,Novembre,2005-11-01
12584,200545,RHONE-ALPES,29,1541494,1617315,1613998,747647,443282,5963736,15,4,3,2005-11-07,2005,Novembre,2005-11-01
12585,200544,ALSACE,66,453881,504652,503941,222308,118620,1803402,26,5,5,2005-10-31,2005,Octobre,2005-10-01
12586,200544,AQUITAINE,7,704026,770501,868072,444563,301034,3088196,33,11,11,2005-10-31,2005,Octobre,2005-10-01
12587,200544,AUVERGNE,63,293441,325190,379245,199585,134318,1331779,34,10,9,2005-10-31,2005,Octobre,2005-10-01
12588,200544,BASSE-NORMANDIE,11,363891,357526,399126,200681,131201,1452425,18,3,3,2005-10-31,2005,Octobre,2005-10-01
12589,200544,BOURGOGNE,0,379809,390736,457639,235500,162506,1626190,24,5,5,2005-10-31,2005,Octobre,2005-10-01
12590,200544,BRETAGNE,7,753913,775701,833236,427947,275788,3066585,27,5,5,2005-10-31,2005,Octobre,2005-10-01
12591,200544,CENTRE,32,612106,625734,693564,344110,231732,2507246,25,7,7,2005-10-31,2005,Octobre,2005-10-01
12592,200544,CHAMPAGNE-ARDENNE,0,337282,350494,373050,169764,108810,1339400,23,2,2,2005-10-31,2005,Octobre,2005-10-01
12593,200544,CORSE,0,62076,71817,82475,45733,26991,289092,31,0,0,2005-10-31,2005,Octobre,2005-10-01
12594,200544,FRANCHE-COMTE,0,289339,299855,315231,150158,91161,1145744,24,7,7,2005-10-31,2005,Octobre,2005-10-01
12595,200544,HAUTE-NORMANDIE,0,479550,474289,499584,218789,134465,1806677,29,6,6,2005-10-31,2005,Octobre,2005-10-01
12596,200544,LANGUEDOC-ROUSSILLON,0,593489,615440,679636,372007,237146,2497718,30,6,6,2005-10-31,2005,Octobre,2005-10-01
12597,200544,LIMOUSIN,75,147635,169269,205535,116309,88739,727487,42,14,14,2005-10-31,2005,Octobre,2005-10-01
12598,200544,LORRAINE,16,580041,619353,655579,302397,175098,2332468,27,6,6,2005-10-31,2005,Octobre,2005-10-01
12599,200544,MIDI-PYRENEES,0,627562,701719,760289,389922,263581,2743073,29,6,6,2005-10-31,2005,Octobre,2005-10-01
12600,200544,NORD-PAS-DE-CALAIS,0,1119560,1104070,1067337,444839,279807,4015613,35,9,8,2005-10-31,2005,Octobre,2005-10-01
12601,200544,PAYS-DE-LA-LOIRE,0,879189,889532,922086,439726,284858,3415391,24,8,7,2005-10-31,2005,Octobre,2005-10-01
12602,200544,PICARDIE,37,508784,500223,526027,219560,134434,1889028,22,2,2,2005-10-31,2005,Octobre,2005-10-01
12603,200544,POITOU-CHARENTES,28,389431,411250,477136,257075,176415,1711307,30,9,9,2005-10-31,2005,Octobre,2005-10-01
12604,200544,PROVENCE-ALPES-COTE-D-AZUR,55,1136376,1183150,1300523,700492,448023,4768564,41,10,10,2005-10-31,2005,Octobre,2005-10-01
12605,200544,ILE-DE-FRANCE,54,2992114,3495447,3100720,1179194,674668,11442143,36,8,8,2005-10-31,2005,Octobre,2005-10-01
12606,200544,RHONE-ALPES,38,1541494,1617315,1613998,747647,443282,5963736,32,9,9,2005-10-31,2005,Octobre,2005-10-01
12607,200543,ALSACE,77,453881,504652,503941,222308,118620,1803402,26,5,5,2005-10-24,2005,Octobre,2005-10-01
12608,200543,AQUITAINE,0,704026,770501,868072,444563,301034,3088196,33,11,11,2005-10-24,2005,Octobre,2005-10-01
12609,200543,AUVERGNE,9,293441,325190,379245,199585,134318,1331779,34,10,9,2005-10-24,2005,Octobre,2005-10-01
12610,200543,BASSE-NORMANDIE,5,363891,357526,399126,200681,131201,1452425,18,3,3,2005-10-24,2005,Octobre,2005-10-01
12611,200543,BOURGOGNE,0,379809,390736,457639,235500,162506,1626190,24,5,5,2005-10-24,2005,Octobre,2005-10-01
12612,200543,BRETAGNE,22,753913,775701,833236,427947,275788,3066585,27,5,5,2005-10-24,2005,Octobre,2005-10-01
12613,200543,CENTRE,0,612106,625734,693564,344110,231732,2507246,25,7,7,2005-10-24,2005,Octobre,2005-10-01
12614,200543,CHAMPAGNE-ARDENNE,36,337282,350494,373050,169764,108810,1339400,23,2,2,2005-10-24,2005,Octobre,2005-10-01
12615,200543,CORSE,0,62076,71817,82475,45733,26991,289092,31,0,0,2005-10-24,2005,Octobre,2005-10-01
12616,200543,FRANCHE-COMTE,0,289339,299855,315231,150158,91161,1145744,24,7,7,2005-10-24,2005,Octobre,2005-10-01
12617,200543,HAUTE-NORMANDIE,70,479550,474289,499584,218789,134465,1806677,29,6,6,2005-10-24,2005,Octobre,2005-10-01
12618,200543,LANGUEDOC-ROUSSILLON,0,593489,615440,679636,372007,237146,2497718,30,6,6,2005-10-24,2005,Octobre,2005-10-01
12619,200543,LIMOUSIN,112,147635,169269,205535,116309,88739,727487,42,14,14,2005-10-24,2005,Octobre,2005-10-01
12620,200543,LORRAINE,0,580041,619353,655579,302397,175098,2332468,27,6,6,2005-10-24,2005,Octobre,2005-10-01
12621,200543,MIDI-PYRENEES,0,627562,701719,760289,389922,263581,2743073,29,6,6,2005-10-24,2005,Octobre,2005-10-01
12622,200543,NORD-PAS-DE-CALAIS,0,1119560,1104070,1067337,444839,279807,4015613,35,9,8,2005-10-24,2005,Octobre,2005-10-01
12623,200543,PAYS-DE-LA-LOIRE,0,879189,889532,922086,439726,284858,3415391,24,8,7,2005-10-24,2005,Octobre,2005-10-01
12624,200543,PICARDIE,67,508784,500223,526027,219560,134434,1889028,22,2,2,2005-10-24,2005,Octobre,2005-10-01
12625,200543,POITOU-CHARENTES,24,389431,411250,477136,257075,176415,1711307,30,9,9,2005-10-24,2005,Octobre,2005-10-01
12626,200543,PROVENCE-ALPES-COTE-D-AZUR,0,1136376,1183150,1300523,700492,448023,4768564,41,10,10,2005-10-24,2005,Octobre,2005-10-01
12627,200543,ILE-DE-FRANCE,40,2992114,3495447,3100720,1179194,674668,11442143,36,8,8,2005-10-24,2005,Octobre,2005-10-01
12628,200543,RHONE-ALPES,40,1541494,1617315,1613998,747647,443282,5963736,32,9,9,2005-10-24,2005,Octobre,2005-10-01
12629,200542,ALSACE,80,453881,504652,503941,222308,118620,1803402,26,5,5,2005-10-17,2005,Octobre,2005-10-01
12630,200542,AQUITAINE,0,704026,770501,868072,444563,301034,3088196,33,11,11,2005-10-17,2005,Octobre,2005-10-01
12631,200542,AUVERGNE,14,293441,325190,379245,199585,134318,1331779,34,10,9,2005-10-17,2005,Octobre,2005-10-01
12632,200542,BASSE-NORMANDIE,0,363891,357526,399126,200681,131201,1452425,18,3,3,2005-10-17,2005,Octobre,2005-10-01
12633,200542,BOURGOGNE,22,379809,390736,457639,235500,162506,1626190,24,5,5,2005-10-17,2005,Octobre,2005-10-01
12634,200542,BRETAGNE,0,753913,775701,833236,427947,275788,3066585,27,5,5,2005-10-17,2005,Octobre,2005-10-01
12635,200542,CENTRE,0,612106,625734,693564,344110,231732,2507246,25,7,7,2005-10-17,2005,Octobre,2005-10-01
12636,200542,CHAMPAGNE-ARDENNE,56,337282,350494,373050,169764,108810,1339400,23,2,2,2005-10-17,2005,Octobre,2005-10-01
12637,200542,CORSE,0,62076,71817,82475,45733,26991,289092,31,0,0,2005-10-17,2005,Octobre,2005-10-01
12638,200542,FRANCHE-COMTE,0,289339,299855,315231,150158,91161,1145744,24,7,7,2005-10-17,2005,Octobre,2005-10-01
12639,200542,HAUTE-NORMANDIE,0,479550,474289,499584,218789,134465,1806677,29,6,6,2005-10-17,2005,Octobre,2005-10-01
12640,200542,LANGUEDOC-ROUSSILLON,0,593489,615440,679636,372007,237146,2497718,30,6,6,2005-10-17,2005,Octobre,2005-10-01
12641,200542,LIMOUSIN,125,147635,169269,205535,116309,88739,727487,42,14,14,2005-10-17,2005,Octobre,2005-10-01
12642,200542,LORRAINE,25,580041,619353,655579,302397,175098,2332468,27,6,6,2005-10-17,2005,Octobre,2005-10-01
12643,200542,MIDI-PYRENEES,4,627562,701719,760289,389922,263581,2743073,29,6,6,2005-10-17,2005,Octobre,2005-10-01
12644,200542,NORD-PAS-DE-CALAIS,48,1119560,1104070,1067337,444839,279807,4015613,35,9,8,2005-10-17,2005,Octobre,2005-10-01
12645,200542,PAYS-DE-LA-LOIRE,0,879189,889532,922086,439726,284858,3415391,24,8,7,2005-10-17,2005,Octobre,2005-10-01
12646,200542,PICARDIE,18,508784,500223,526027,219560,134434,1889028,22,2,2,2005-10-17,2005,Octobre,2005-10-01
12647,200542,POITOU-CHARENTES,160,389431,411250,477136,257075,176415,1711307,30,9,9,2005-10-17,2005,Octobre,2005-10-01
12648,200542,PROVENCE-ALPES-COTE-D-AZUR,7,1136376,1183150,1300523,700492,448023,4768564,41,10,10,2005-10-17,2005,Octobre,2005-10-01
12649,200542,ILE-DE-FRANCE,29,2992114,3495447,3100720,1179194,674668,11442143,36,8,8,2005-10-17,2005,Octobre,2005-10-01
12650,200542,RHONE-ALPES,125,1541494,1617315,1613998,747647,443282,5963736,32,9,9,2005-10-17,2005,Octobre,2005-10-01
12651,200541,ALSACE,178,453881,504652,503941,222308,118620,1803402,26,5,5,2005-10-10,2005,Octobre,2005-10-01
12652,200541,AQUITAINE,0,704026,770501,868072,444563,301034,3088196,33,11,11,2005-10-10,2005,Octobre,2005-10-01
12653,200541,AUVERGNE,2,293441,325190,379245,199585,134318,1331779,34,10,9,2005-10-10,2005,Octobre,2005-10-01
12654,200541,BASSE-NORMANDIE,0,363891,357526,399126,200681,131201,1452425,18,3,3,2005-10-10,2005,Octobre,2005-10-01
12655,200541,BOURGOGNE,34,379809,390736,457639,235500,162506,1626190,24,5,5,2005-10-10,2005,Octobre,2005-10-01
12656,200541,BRETAGNE,18,753913,775701,833236,427947,275788,3066585,27,5,5,2005-10-10,2005,Octobre,2005-10-01
12657,200541,CENTRE,0,612106,625734,693564,344110,231732,2507246,25,7,7,2005-10-10,2005,Octobre,2005-10-01
12658,200541,CHAMPAGNE-ARDENNE,15,337282,350494,373050,169764,108810,1339400,23,2,2,2005-10-10,2005,Octobre,2005-10-01
12659,200541,CORSE,0,62076,71817,82475,45733,26991,289092,31,0,0,2005-10-10,2005,Octobre,2005-10-01
12660,200541,FRANCHE-COMTE,0,289339,299855,315231,150158,91161,1145744,24,7,7,2005-10-10,2005,Octobre,2005-10-01
12661,200541,HAUTE-NORMANDIE,0,479550,474289,499584,218789,134465,1806677,29,6,6,2005-10-10,2005,Octobre,2005-10-01
12662,200541,LANGUEDOC-ROUSSILLON,0,593489,615440,679636,372007,237146,2497718,30,6,6,2005-10-10,2005,Octobre,2005-10-01
12663,200541,LIMOUSIN,5,147635,169269,205535,116309,88739,727487,42,14,14,2005-10-10,2005,Octobre,2005-10-01
12664,200541,LORRAINE,21,580041,619353,655579,302397,175098,2332468,27,6,6,2005-10-10,2005,Octobre,2005-10-01
12665,200541,MIDI-PYRENEES,3,627562,701719,760289,389922,263581,2743073,29,6,6,2005-10-10,2005,Octobre,2005-10-01
12666,200541,NORD-PAS-DE-CALAIS,26,1119560,1104070,1067337,444839,279807,4015613,35,9,8,2005-10-10,2005,Octobre,2005-10-01
12667,200541,PAYS-DE-LA-LOIRE,0,879189,889532,922086,439726,284858,3415391,24,8,7,2005-10-10,2005,Octobre,2005-10-01
12668,200541,PICARDIE,0,508784,500223,526027,219560,134434,1889028,22,2,2,2005-10-10,2005,Octobre,2005-10-01
12669,200541,POITOU-CHARENTES,85,389431,411250,477136,257075,176415,1711307,30,9,9,2005-10-10,2005,Octobre,2005-10-01
12670,200541,PROVENCE-ALPES-COTE-D-AZUR,41,1136376,1183150,1300523,700492,448023,4768564,41,10,10,2005-10-10,2005,Octobre,2005-10-01
12671,200541,ILE-DE-FRANCE,30,2992114,3495447,3100720,1179194,674668,11442143,36,8,8,2005-10-10,2005,Octobre,2005-10-01
12672,200541,RHONE-ALPES,188,1541494,1617315,1613998,747647,443282,5963736,32,9,9,2005-10-10,2005,Octobre,2005-10-01
12673,200540,ALSACE,141,453881,504652,503941,222308,118620,1803402,26,5,5,2005-10-03,2005,Octobre,2005-10-01
12674,200540,AQUITAINE,14,704026,770501,868072,444563,301034,3088196,33,11,11,2005-10-03,2005,Octobre,2005-10-01
12675,200540,AUVERGNE,0,293441,325190,379245,199585,134318,1331779,34,10,9,2005-10-03,2005,Octobre,2005-10-01
12676,200540,BASSE-NORMANDIE,0,363891,357526,399126,200681,131201,1452425,18,3,3,2005-10-03,2005,Octobre,2005-10-01
12677,200540,BOURGOGNE,4,379809,390736,457639,235500,162506,1626190,24,5,5,2005-10-03,2005,Octobre,2005-10-01
12678,200540,BRETAGNE,9,753913,775701,833236,427947,275788,3066585,27,5,5,2005-10-03,2005,Octobre,2005-10-01
12679,200540,CENTRE,0,612106,625734,693564,344110,231732,2507246,25,7,7,2005-10-03,2005,Octobre,2005-10-01
12680,200540,CHAMPAGNE-ARDENNE,59,337282,350494,373050,169764,108810,1339400,23,2,2,2005-10-03,2005,Octobre,2005-10-01
12681,200540,CORSE,0,62076,71817,82475,45733,26991,289092,31,0,0,2005-10-03,2005,Octobre,2005-10-01
12682,200540,FRANCHE-COMTE,7,289339,299855,315231,150158,91161,1145744,24,7,7,2005-10-03,2005,Octobre,2005-10-01
12683,200540,HAUTE-NORMANDIE,35,479550,474289,499584,218789,134465,1806677,29,6,6,2005-10-03,2005,Octobre,2005-10-01
12684,200540,LANGUEDOC-ROUSSILLON,12,593489,615440,679636,372007,237146,2497718,30,6,6,2005-10-03,2005,Octobre,2005-10-01
12685,200540,LIMOUSIN,0,147635,169269,205535,116309,88739,727487,42,14,14,2005-10-03,2005,Octobre,2005-10-01
12686,200540,LORRAINE,0,580041,619353,655579,302397,175098,2332468,27,6,6,2005-10-03,2005,Octobre,2005-10-01
12687,200540,MIDI-PYRENEES,3,627562,701719,760289,389922,263581,2743073,29,6,6,2005-10-03,2005,Octobre,2005-10-01
12688,200540,NORD-PAS-DE-CALAIS,99,1119560,1104070,1067337,444839,279807,4015613,35,9,8,2005-10-03,2005,Octobre,2005-10-01
12689,200540,PAYS-DE-LA-LOIRE,0,879189,889532,922086,439726,284858,3415391,24,8,7,2005-10-03,2005,Octobre,2005-10-01
12690,200540,PICARDIE,0,508784,500223,526027,219560,134434,1889028,22,2,2,2005-10-03,2005,Octobre,2005-10-01
12691,200540,POITOU-CHARENTES,3,389431,411250,477136,257075,176415,1711307,30,9,9,2005-10-03,2005,Octobre,2005-10-01
12692,200540,PROVENCE-ALPES-COTE-D-AZUR,42,1136376,1183150,1300523,700492,448023,4768564,41,10,10,2005-10-03,2005,Octobre,2005-10-01
12693,200540,ILE-DE-FRANCE,32,2992114,3495447,3100720,1179194,674668,11442143,36,8,8,2005-10-03,2005,Octobre,2005-10-01
12694,200540,RHONE-ALPES,144,1541494,1617315,1613998,747647,443282,5963736,32,9,9,2005-10-03,2005,Octobre,2005-10-01
